CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
877,30,2022-01-24,2022-12-01,2189.5499999999997,7,312.7928571428571,2022-01-24,2023-05-31,0,0,2023-05-31,0,36.0,30,311,-151,0.0,2189.5499999999997,7.0,False,True,False,False,True,False,True,False,False,False,False,True
878,47,2022-01-10,2022-10-09,2181.62,8,272.7025,2022-01-10,2023-08-05,0,0,2023-08-05,0,47.0,83,272,-217,0.0,2181.62,8.0,False,False,True,False,False,True,False,False,True,False,False,True
879,27,2022-12-13,2022-12-13,328.09,1,328.09,2022-09-15,2022-09-15,1,1,2023-07-11,0,38.0,18,0,-192,1.0,328.09,1.0,False,True,False,False,False,True,False,True,False,False,True,False
880,69,2022-01-15,2022-09-29,1311.23,7,187.31857142857143,2022-06-05,2022-07-06,2,1,2023-11-10,0,49.0,93,257,-314,0.23346303501945526,1311.23,7.0,False,False,False,True,True,False,True,False,False,False,True,False
881,26,2022-09-16,2022-09-16,189.28,1,189.28,2022-04-10,2022-09-30,2,2,2023-04-01,0,49.0,106,0,-91,2.0,189.28,1.0,True,False,False,False,True,False,False,True,False,False,False,True
882,23,2022-01-01,2022-11-12,745.26,3,248.42,2022-01-01,2023-09-10,0,0,2023-09-10,0,45.0,49,315,-253,0.0,745.26,3.0,False,True,False,False,False,True,False,False,True,False,False,True
883,61,2022-03-11,2022-10-21,776.71,7,110.95857142857143,2022-01-25,2022-05-03,2,2,2023-10-15,0,4.0,71,224,-288,0.26785714285714285,776.71,7.0,False,False,True,False,False,True,False,False,True,False,False,True
884,19,2022-02-23,2022-12-06,2069.03,9,229.89222222222224,2022-07-02,2022-07-02,1,1,2023-10-05,0,8.0,25,286,-278,0.1048951048951049,2069.03,9.0,False,False,False,True,False,True,True,False,False,False,True,False
885,61,2022-01-18,2022-10-29,2431.0299999999997,9,270.1144444444444,2022-03-25,2022-10-04,2,1,2023-01-09,0,43.0,63,284,-9,0.2112676056338028,2431.0299999999997,9.0,False,False,False,True,True,False,True,False,False,True,False,False
886,33,2022-01-25,2022-11-09,2197.83,7,313.9757142857143,2022-04-08,2022-04-08,1,1,2023-08-21,0,7.0,52,288,-233,0.10416666666666667,2197.83,7.0,True,False,False,False,True,False,False,True,False,True,False,False
887,30,2022-03-19,2022-08-06,812.28,4,203.07,2022-01-27,2022-05-04,2,2,2023-03-11,0,3.0,147,140,-70,0.42857142857142855,812.28,4.0,False,True,False,False,True,False,False,False,True,False,False,True
888,65,2022-01-06,2022-11-21,436.94,3,145.64666666666668,2022-01-30,2022-01-30,1,1,2023-09-04,0,1.0,40,319,-247,0.09404388714733543,436.94,3.0,False,False,True,False,False,True,False,False,True,False,True,False
889,30,2022-01-16,2022-11-03,306.88,4,76.72,2022-01-16,2023-01-26,0,0,2023-01-26,0,4.0,58,291,-26,0.0,306.88,4.0,False,True,False,False,False,True,True,False,False,True,False,False
890,39,2022-03-02,2022-07-11,369.47,2,184.735,2022-10-07,2022-12-22,2,2,2023-03-01,0,1.0,173,131,-60,0.45801526717557256,369.47,2.0,False,False,True,False,False,True,False,False,True,True,False,False
891,36,2022-01-18,2022-12-27,1602.17,5,320.434,2022-05-29,2022-12-08,2,2,2023-03-15,0,46.0,4,343,-74,0.1749271137026239,1602.17,5.0,True,False,False,False,True,False,False,False,True,False,False,True
892,43,2022-10-04,2022-10-04,183.21,1,183.21,2022-04-24,2022-04-24,1,1,2023-01-16,0,42.0,88,0,-16,1.0,183.21,1.0,False,False,False,True,True,False,False,False,True,True,False,False
893,31,2022-01-10,2022-09-28,3026.91,9,336.3233333333333,2022-06-21,2022-10-09,2,2,2023-10-14,0,38.0,94,261,-287,0.2298850574712644,2844.5599999999995,9.0,True,False,False,False,False,True,False,True,False,True,False,False
894,48,2022-04-11,2022-11-08,983.26,3,327.75333333333333,2022-01-31,2022-06-25,2,1,2023-08-21,0,37.0,53,211,-233,0.2843601895734597,983.26,3.0,False,False,False,True,False,True,False,True,False,True,False,False
895,46,2022-01-06,2022-10-01,1649.0800000000002,7,235.58285714285716,2022-01-06,2023-09-26,0,0,2023-09-26,0,12.0,91,268,-269,0.0,1649.0800000000002,7.0,False,True,False,False,True,False,False,True,False,True,False,False
896,62,2022-01-01,2022-10-19,1403.03,8,175.37875,2022-10-12,2022-10-12,1,1,2023-11-22,0,42.0,73,291,-326,0.10309278350515465,1403.03,8.0,False,False,False,True,True,False,False,False,True,False,True,False
897,59,2022-01-16,2022-10-20,2125.28,8,265.66,2022-10-05,2022-12-17,2,2,2023-08-21,0,10.0,72,277,-233,0.21660649819494587,2125.28,8.0,False,False,True,False,True,False,True,False,False,True,False,False
898,39,2022-01-03,2022-10-22,2794.0,9,310.44444444444446,2022-08-25,2022-08-25,1,1,2023-01-09,0,47.0,70,292,-9,0.10273972602739727,2794.0,9.0,True,False,False,False,False,True,True,False,False,False,True,False
899,24,2022-07-30,2022-07-30,38.78,1,38.78,2022-07-05,2022-07-05,1,1,2023-12-16,1,1.0,154,0,-350,1.0,38.78,1.0,False,False,False,True,False,True,True,False,False,False,False,True
900,54,2022-04-30,2022-12-26,353.54,3,117.84666666666668,2022-09-28,2022-09-28,1,1,2023-03-23,0,2.0,5,240,-82,0.125,353.54,3.0,False,False,False,True,True,False,False,True,False,False,True,False
901,66,2022-03-12,2022-07-18,517.94,2,258.97,2022-03-12,2023-01-14,0,0,2023-01-14,0,12.0,166,128,-14,0.0,517.94,2.0,False,True,False,False,False,True,False,False,True,False,False,True
902,58,2022-03-23,2022-12-11,1040.2,7,148.6,2022-02-04,2022-09-15,2,1,2023-09-17,0,39.0,20,263,-260,0.22813688212927755,1040.2,7.0,False,True,False,False,True,False,False,True,False,False,True,False
903,44,2022-04-11,2022-07-28,762.78,4,190.695,2022-08-02,2022-08-02,1,1,2023-06-22,1,48.0,156,108,-173,0.2777777777777778,762.78,4.0,False,True,False,False,False,True,False,True,False,True,False,False
904,48,2022-01-22,2022-12-15,1684.39,7,240.62714285714287,2022-06-02,2022-06-02,1,1,2023-11-24,0,36.0,16,327,-328,0.09174311926605504,1684.39,7.0,False,False,True,False,False,True,True,False,False,True,False,False
905,23,2022-02-06,2022-10-26,1222.55,8,152.81875,2022-06-17,2022-06-17,1,1,2023-11-27,0,7.0,66,262,-331,0.11450381679389314,1222.55,8.0,False,True,False,False,False,True,True,False,False,False,True,False
906,33,2022-07-10,2022-12-29,1235.8,5,247.16,2022-07-10,2023-04-03,0,0,2023-04-03,1,38.0,2,172,-93,0.0,1235.8,5.0,False,False,False,True,True,False,False,False,True,False,False,True
907,55,2022-10-15,2022-10-15,54.82,1,54.82,2022-10-15,2023-06-07,0,0,2023-06-07,0,25.0,77,0,-158,0.0,54.82,1.0,False,False,True,False,False,True,False,True,False,False,False,True
908,55,2022-01-24,2022-11-25,1865.09,9,207.23222222222222,2022-05-26,2022-06-20,2,2,2023-12-06,0,3.0,36,305,-340,0.19672131147540986,1865.09,9.0,False,True,False,False,True,False,False,False,True,False,False,True
909,67,2022-06-04,2022-10-13,718.24,3,239.41333333333333,2022-06-04,2023-02-02,0,0,2023-02-02,0,27.0,79,131,-33,0.0,718.24,3.0,False,False,False,True,False,True,False,True,False,False,True,False
910,49,2022-01-31,2022-11-15,797.14,4,199.285,2022-01-31,2023-08-16,0,0,2023-08-16,0,24.0,46,288,-228,0.0,797.14,4.0,False,False,True,False,True,False,False,False,True,False,True,False
911,50,2022-04-25,2022-08-10,1058.9,3,352.9666666666667,2022-04-25,2023-02-27,0,0,2023-02-27,0,27.0,143,107,-58,0.0,1058.9,3.0,False,False,False,True,True,False,False,True,False,True,False,False
912,66,2022-03-04,2022-12-13,1915.01,9,212.7788888888889,2022-11-11,2022-11-11,1,1,2023-07-30,0,6.0,18,284,-211,0.1056338028169014,1915.01,9.0,False,True,False,False,True,False,False,False,True,True,False,False
913,34,2022-06-07,2022-06-07,267.44,1,267.44,2022-08-24,2022-10-20,2,2,2023-09-17,0,25.0,207,0,-260,2.0,267.44,1.0,False,True,False,False,True,False,False,True,False,True,False,False
914,50,2022-02-04,2022-12-08,1722.8,7,246.1142857142857,2022-03-02,2022-07-09,2,2,2023-07-31,0,43.0,23,307,-212,0.19543973941368079,1722.8,7.0,False,False,True,False,True,False,False,True,False,False,False,True
915,28,2022-01-17,2022-12-15,1786.6,7,255.22857142857143,2022-01-17,2023-06-22,0,0,2023-06-22,0,31.0,16,332,-173,0.0,1786.6,7.0,True,False,False,False,False,True,True,False,False,False,True,False
916,30,2022-04-05,2022-11-30,1176.86,6,196.14333333333332,2022-04-05,2023-08-31,0,0,2023-08-31,0,44.0,31,239,-243,0.0,1176.86,6.0,False,False,False,True,False,True,False,True,False,True,False,False
917,47,2022-02-02,2022-12-07,1799.3600000000001,8,224.92000000000002,2022-06-17,2022-06-17,1,1,2023-05-10,0,9.0,24,308,-130,0.0974025974025974,1799.3600000000001,8.0,False,False,False,True,True,False,True,False,False,True,False,False
918,18,2022-02-01,2022-12-11,1140.8200000000002,4,285.20500000000004,2022-02-01,2023-10-11,0,0,2023-10-11,1,39.0,20,313,-284,0.0,1140.8200000000002,4.0,True,False,False,False,True,False,False,False,True,True,False,False
919,47,2022-05-13,2022-11-05,1547.47,7,221.06714285714287,2022-05-13,2023-12-14,0,0,2023-12-14,1,29.0,56,176,-348,0.0,1547.47,7.0,True,False,False,False,True,False,True,False,False,False,False,True
920,44,2022-01-20,2022-10-07,2059.02,9,228.78,2022-02-06,2022-02-06,1,1,2023-10-08,0,14.0,85,260,-281,0.11538461538461539,2059.02,9.0,False,False,False,True,False,True,False,True,False,True,False,False
921,57,2022-06-08,2022-12-20,1778.2,6,296.3666666666667,2022-07-20,2022-07-20,1,1,2023-11-05,0,36.0,11,195,-309,0.15384615384615385,1778.2,6.0,False,False,True,False,True,False,True,False,False,False,True,False
922,40,2022-03-22,2022-10-16,1135.0,3,378.3333333333333,2022-07-02,2022-07-02,1,1,2023-08-10,0,29.0,76,208,-222,0.14423076923076922,1135.0,3.0,True,False,False,False,False,True,True,False,False,False,False,True
923,37,2022-01-02,2022-10-30,2462.85,9,273.65,2022-01-06,2022-12-10,2,2,2023-02-10,0,43.0,62,301,-41,0.19933554817275748,2462.85,9.0,False,True,False,False,True,False,False,False,True,False,False,True
924,23,2022-02-24,2022-06-30,760.13,2,380.065,2022-10-02,2022-10-02,1,1,2023-03-25,1,41.0,184,126,-84,0.23809523809523808,760.13,2.0,False,False,True,False,False,True,True,False,False,False,False,True
925,54,2022-06-24,2022-11-05,1930.4099999999999,5,386.082,2022-06-24,2023-01-20,0,0,2023-01-20,1,38.0,56,134,-20,0.0,1930.4099999999999,5.0,True,False,False,False,True,False,False,False,True,True,False,False
926,37,2022-10-02,2022-10-02,157.62,1,157.62,2022-10-02,2023-05-03,0,0,2023-05-03,1,22.0,90,0,-123,0.0,157.62,1.0,False,True,False,False,False,True,False,False,True,False,True,False
927,54,2022-02-14,2022-10-14,1462.34,5,292.46799999999996,2022-02-14,2023-06-06,0,0,2023-06-06,1,12.0,78,242,-157,0.0,1462.34,5.0,False,True,False,False,False,True,True,False,False,True,False,False
928,23,2022-01-27,2022-10-03,2584.66,8,323.0825,2022-05-19,2022-12-05,2,2,2023-05-21,0,40.0,89,249,-141,0.24096385542168672,2584.66,8.0,False,False,False,True,True,False,False,True,False,False,False,True
929,46,2022-07-21,2022-07-21,358.27,1,358.27,2022-07-21,2023-02-16,0,0,2023-02-16,0,49.0,163,0,-47,0.0,358.27,1.0,False,False,True,False,True,False,False,False,True,False,True,False
930,30,2022-03-01,2022-06-07,809.61,2,404.805,2022-03-01,2023-08-10,0,0,2023-08-10,0,26.0,207,98,-222,0.0,809.61,2.0,True,False,False,False,True,False,True,False,False,False,False,True
931,44,2022-02-02,2022-12-13,1985.28,5,397.056,2022-07-15,2022-07-15,1,1,2023-03-10,0,46.0,18,314,-69,0.09554140127388534,1985.28,5.0,False,True,False,False,True,False,False,False,True,True,False,False
932,67,2022-02-11,2022-02-11,350.46,1,350.46,2022-06-04,2022-06-04,1,1,2023-06-05,0,28.0,323,0,-156,1.0,350.46,1.0,False,False,False,True,False,True,True,False,False,False,True,False
933,37,2022-08-31,2022-08-31,74.06,1,74.06,2022-03-23,2022-05-02,2,2,2023-04-29,0,21.0,122,0,-119,2.0,74.06,1.0,True,False,False,False,False,True,True,False,False,False,False,True
934,30,2022-01-31,2022-01-31,282.29,1,282.29,2022-02-24,2022-02-24,1,1,2023-11-14,0,27.0,334,0,-318,1.0,282.29,1.0,False,True,False,False,False,True,False,True,False,True,False,False
935,56,2022-03-20,2022-06-11,939.39,4,234.8475,2022-03-23,2022-04-10,2,1,2023-10-28,1,33.0,203,83,-301,0.7228915662650602,939.39,4.0,False,False,False,True,False,True,True,False,False,False,False,True
936,25,2022-03-30,2022-12-29,2591.57,9,287.95222222222225,2022-03-30,2023-07-28,0,0,2023-07-28,0,29.0,2,274,-209,0.0,2591.57,9.0,False,True,False,False,False,True,False,False,True,True,False,False
937,34,2022-04-12,2022-10-12,1842.6599999999999,7,263.2371428571428,2022-04-27,2022-10-04,2,2,2023-03-30,1,24.0,80,183,-89,0.3278688524590164,1842.6599999999999,7.0,False,False,False,True,False,True,False,False,True,True,False,False
938,47,2022-02-10,2022-08-03,695.9300000000001,3,231.9766666666667,2022-11-17,2022-11-17,1,1,2023-06-19,0,32.0,150,174,-170,0.1724137931034483,695.9300000000001,3.0,False,False,False,True,True,False,False,True,False,False,False,True
939,18,2022-07-05,2022-07-05,394.48,1,394.48,2022-07-05,2023-11-22,0,0,2023-11-22,0,6.0,179,0,-326,0.0,394.48,1.0,False,False,True,False,False,True,False,False,True,False,False,True
940,41,2022-01-14,2022-11-06,1536.43,7,219.49,2022-02-26,2022-09-09,2,1,2023-04-04,0,27.0,55,296,-94,0.2027027027027027,1536.43,7.0,True,False,False,False,False,True,False,True,False,True,False,False
941,33,2022-02-14,2022-12-24,1440.83,6,240.13833333333332,2022-02-14,2023-09-22,0,0,2023-09-22,0,16.0,7,313,-265,0.0,1440.83,6.0,False,False,False,True,False,True,True,False,False,False,False,True
942,28,2022-01-20,2022-11-21,1539.42,7,219.91714285714286,2022-01-20,2023-06-13,0,0,2023-06-13,0,36.0,40,305,-164,0.0,1539.42,7.0,False,True,False,False,True,False,True,False,False,False,True,False
943,21,2022-02-04,2022-08-02,398.92,2,199.46,2022-10-13,2022-10-13,1,1,2023-03-19,0,47.0,151,179,-78,0.16759776536312848,398.92,2.0,True,False,False,False,False,True,True,False,False,False,False,True
944,21,2022-02-13,2022-09-15,1280.1000000000001,5,256.02000000000004,2022-02-04,2022-09-26,2,1,2023-06-04,0,30.0,107,214,-155,0.2803738317757009,1280.1000000000001,5.0,True,False,False,False,True,False,False,True,False,False,False,True
945,34,2022-01-29,2022-09-05,541.1999999999999,5,108.23999999999998,2022-01-29,2023-07-20,0,0,2023-07-20,0,15.0,117,219,-201,0.0,541.1999999999999,5.0,True,False,False,False,False,True,False,False,True,False,False,True
946,66,2022-04-15,2022-11-01,451.82,3,150.60666666666665,2022-04-15,2023-11-13,0,0,2023-11-13,0,8.0,60,200,-317,0.0,451.82,3.0,False,False,True,False,False,True,False,False,True,True,False,False
947,27,2022-04-04,2022-09-13,589.06,3,196.35333333333332,2022-01-29,2022-01-29,1,1,2023-05-06,1,31.0,109,162,-126,0.18518518518518517,589.06,3.0,False,False,False,True,True,False,True,False,False,False,False,True
948,38,2022-02-28,2022-10-08,1416.12,5,283.224,2022-02-28,2023-02-12,0,0,2023-02-12,1,9.0,84,222,-43,0.0,1416.12,5.0,False,False,False,True,False,True,False,False,True,True,False,False
949,55,2022-03-20,2022-09-25,956.3,4,239.075,2022-03-20,2023-06-12,0,0,2023-06-12,0,42.0,97,189,-163,0.0,956.3,4.0,False,False,False,True,False,True,False,True,False,False,True,False
950,66,2022-05-11,2022-12-01,1085.17,4,271.2925,2022-05-11,2023-04-22,0,0,2023-04-22,0,21.0,30,204,-112,0.0,1085.17,4.0,False,False,False,True,True,False,False,True,False,False,True,False
951,35,2022-01-08,2022-10-23,1494.92,7,213.56,2022-05-19,2022-06-21,2,2,2023-11-08,0,39.0,69,288,-312,0.20833333333333334,1494.92,7.0,False,True,False,False,True,False,False,True,False,False,True,False
952,27,2022-01-25,2022-01-25,344.33,1,344.33,2022-10-04,2022-10-04,1,1,2023-03-20,0,39.0,340,0,-79,1.0,344.33,1.0,False,False,False,True,False,True,False,True,False,False,False,True
953,62,2022-01-11,2022-12-22,2580.58,9,286.7311111111111,2022-03-04,2022-10-21,2,2,2023-10-21,0,43.0,9,345,-294,0.17391304347826086,2580.58,9.0,True,False,False,False,False,True,False,False,True,False,False,True
954,33,2022-05-14,2022-11-06,2009.3200000000002,6,334.8866666666667,2022-05-14,2023-07-20,0,0,2023-07-20,0,20.0,55,176,-201,0.0,2009.3200000000002,6.0,False,False,False,True,True,False,False,True,False,False,True,False
955,56,2022-01-03,2022-12-15,1453.74,6,242.29,2022-07-05,2022-12-23,2,2,2023-12-08,0,26.0,16,346,-342,0.17341040462427745,1453.74,6.0,False,False,False,True,True,False,False,False,True,False,False,True
956,32,2022-04-02,2022-08-31,858.04,3,286.0133333333333,2022-04-02,2023-10-20,0,0,2023-10-20,0,38.0,122,151,-293,0.0,858.04,3.0,False,False,False,True,True,False,True,False,False,False,True,False
957,51,2022-06-16,2022-06-16,32.8,1,32.8,2022-06-16,2023-06-01,0,0,2023-06-01,0,43.0,198,0,-152,0.0,32.8,1.0,False,False,False,True,True,False,False,False,True,True,False,False
958,22,2022-01-17,2022-10-16,972.8,5,194.56,2022-04-08,2022-04-08,1,1,2023-05-21,0,14.0,76,272,-141,0.11029411764705882,972.8,5.0,False,False,True,False,False,True,False,True,False,False,True,False
959,34,2022-06-11,2022-06-11,285.35,1,285.35,2022-06-11,2023-11-17,0,0,2023-11-17,0,48.0,203,0,-321,0.0,285.35,1.0,True,False,False,False,False,True,False,False,True,False,True,False
960,54,2022-02-21,2022-10-19,1553.52,6,258.92,2022-05-02,2022-06-18,2,1,2023-02-10,0,41.0,73,240,-41,0.25,1553.52,6.0,False,False,True,False,True,False,True,False,False,False,True,False
961,25,2022-10-09,2022-12-27,964.3299999999999,3,321.4433333333333,2022-10-02,2022-12-10,2,2,2023-05-01,0,21.0,4,79,-121,0.759493670886076,964.3299999999999,3.0,True,False,False,False,False,True,True,False,False,True,False,False
962,41,2022-01-30,2022-11-19,1021.08,4,255.27,2022-02-12,2022-06-13,2,1,2023-04-04,1,19.0,42,293,-94,0.20477815699658702,1021.08,4.0,False,False,False,True,True,False,True,False,False,False,True,False
963,45,2022-01-28,2022-12-27,660.3299999999999,3,220.10999999999999,2022-06-14,2022-11-19,2,1,2023-09-17,0,14.0,4,333,-260,0.1801801801801802,660.3299999999999,3.0,False,False,False,True,True,False,False,False,True,False,True,False
964,64,2022-03-21,2022-12-15,2348.82,9,260.98,2022-06-22,2022-11-01,2,2,2023-03-13,0,9.0,16,269,-72,0.22304832713754646,2348.82,9.0,True,False,False,False,False,True,False,True,False,False,True,False
965,25,2022-10-25,2022-10-25,213.98,1,213.98,2022-05-17,2022-05-17,1,1,2023-07-11,1,42.0,67,0,-192,1.0,213.98,1.0,True,False,False,False,True,False,False,True,False,True,False,False
966,40,2022-01-11,2022-11-29,2097.75,7,299.67857142857144,2022-01-11,2023-05-16,0,0,2023-05-16,1,4.0,32,322,-136,0.0,2097.75,7.0,False,False,True,False,True,False,False,False,True,True,False,False
967,52,2022-07-24,2022-07-24,230.71,1,230.71,2022-07-24,2023-04-28,0,0,2023-04-28,0,23.0,160,0,-118,0.0,230.71,1.0,False,False,True,False,False,True,False,True,False,False,True,False
968,48,2022-02-21,2022-05-15,344.12,2,172.06,2022-12-04,2022-12-04,1,1,2023-01-17,0,22.0,230,83,-17,0.3614457831325301,344.12,2.0,False,True,False,False,False,True,False,True,False,False,True,False
969,34,2022-02-21,2022-10-29,1296.96,4,324.24,2022-11-12,2022-11-12,1,1,2023-04-25,0,20.0,63,250,-115,0.12,1296.96,4.0,False,True,False,False,True,False,False,False,True,False,True,False
970,45,2022-03-07,2022-10-23,748.6800000000001,6,124.78000000000002,2022-03-15,2022-06-28,2,2,2023-03-22,1,19.0,69,230,-81,0.2608695652173913,748.6800000000001,6.0,False,False,True,False,False,True,True,False,False,False,False,True
971,65,2022-03-07,2022-08-06,283.95,2,141.975,2022-03-07,2023-10-17,0,0,2023-10-17,1,19.0,147,152,-290,0.0,283.95,2.0,False,True,False,False,False,True,False,True,False,True,False,False
972,65,2022-02-21,2022-04-29,1105.44,3,368.48,2022-02-21,2023-10-26,0,0,2023-10-26,0,23.0,246,67,-299,0.0,1105.44,3.0,False,False,True,False,False,True,True,False,False,True,False,False
973,68,2022-12-07,2022-12-07,56.53,1,56.53,2022-12-07,2023-10-18,0,0,2023-10-18,0,31.0,24,0,-291,0.0,56.53,1.0,False,False,True,False,False,True,False,True,False,False,False,True
974,29,2022-01-28,2022-11-24,1789.81,6,298.3016666666667,2022-01-28,2023-09-12,0,0,2023-09-12,0,46.0,37,300,-255,0.0,1789.81,6.0,False,False,True,False,False,True,True,False,False,True,False,False
975,41,2022-03-27,2022-12-09,1892.1799999999998,7,270.31142857142856,2022-03-27,2023-09-14,0,0,2023-09-14,1,19.0,22,257,-257,0.0,1892.1799999999998,7.0,False,True,False,False,False,True,True,False,False,True,False,False
976,32,2022-01-04,2022-03-17,557.62,2,278.81,2022-01-04,2023-02-17,0,0,2023-02-17,0,44.0,289,72,-48,0.0,557.62,2.0,True,False,False,False,True,False,False,True,False,False,True,False
